"TARGET","FixedAcidity","VolatileAcidity","CitricAcid","ResidualSugar","Chlorides","FreeSulfurDioxide","TotalSulfurDioxide","Density","pH","Sulphates","Alcohol","LabelAppeal","AcidIndex","STARS"
3.45632951111586,12.8,0.92,1.39,4.2,0.627,-128,-141,0.98898,2.81,-0.07,13.1,0,1.94591014905531,2
5.06042984776987,-0.8,0.43,0.47,-18.3,0.068,171,-213,0.96654,3,0.45,10.9,1,2.07944154167984,3
3.9700309918754,14.2,0.58,0.01,-35.2,-0.003,-87,18,0.99568,4.29,0.41,10.5,0,2.07944154167984,3
3.37016276754733,7.7,0.23,0.08,2.5,0.428,14,46,0.96815,2.9,0.66,10.6,0,2.07944154167984,2
1.96102174333878,21.4,0.26,1.37,2.6,0.384,-375,129,0.9902,3.2,0.72,11.5,0,1.79175946922805,1
5.04040453436098,7,-1.01,0.52,-60.3,-0.003,-7,60,0.9918,3.07,0.64,6.8,1,2.07944154167984,3
1.93319794524567,17.1,0.1,0.23,4.2,-0.448,-229,271,0.91918,3.92,-0.96,11.8,0,2.07944154167984,1
1.63682791637891,16,-0.27,0.05,9,-0.437,136,113,0.99188,2.61,1.45,16.7,-1,1.94591014905531,1
1.87609936668519,7.6,0.18,0.49,11.05,0.334,36,335,0.9996,3.06,0.33,14.5,0,2.07944154167984,1
3.47431012719607,6.3,1.75,0.2,35.2,-0.506,48,85,1.00957,3.17,0.51,11.7,0,1.94591014905531,2
2.53454515813791,6.3,0.42,0.25,6.5,-0.32,-420,329,0.99694,2.55,-0.82,10.6,-1,2.30258509299405,2
1.7983343351728,-4.1,0.59,1.1,15,0.091,9,14,0.99488,4.64,1.68,9.9,0,2.07944154167984,1
3.59239031292897,-10.3,1.46,0.25,8,-0.296,265,177,0.9961,3.22,-0.71,15,0,1.94591014905531,2
4.10562323891008,6.1,0.6,3.11,59.3,0.071,14,45,0.97776,3.25,2.98,11,0,1.94591014905531,3
1.87005071924441,11.5,0.37,0.19,-32.6,0.068,93,474,0.9934,3.03,-1.29,4.3,0,1.94591014905531,1
6.09645189402353,8.3,0.14,0.25,0.7,0.039,216,89,0.9919,2.51,0.43,10.4,2,1.6094379124341,2
2.09130597757099,6,1.68,-1.44,2.6,0.037,134,389,0.99384,3.44,0.49,3.5,1,2.19722457733622,1
2.20516372190768,7.3,-0.85,0.33,-12.65,-0.474,-202.5,195,1,3.06,0.44,9.1,-2,2.07944154167984,2
1.23562497139011,-1.5,0.16,-0.78,6.7,0.395,54,775,0.95588,2.49,2,6.4,-2,1.79175946922805,1
5.04204770733104,6.1,0.11,0.16,1.3,0.209,-124,126,0.99353,2.25,2.03,8.3,1,1.94591014905531,3
1.71427817729964,14.1,0.37,0.41,2.3,-0.627,23,285,1.01234,3.42,0.8,13.7,0,2.484906649788,1
2.23485239872356,10.3,0.28,0.1,22.7,0.042,14,-373,0.9922,3.34,1.78,16.7,1,2.30258509299405,1
4.40236219543012,3.3,0.33,1.52,17.9,0.066,328,161,0.99592,3,0.51,8.8,1,1.94591014905531,2
1.90436102440151,5.9,0.54,-0.88,0.8,0.032,12,-141,1.07905,3.45,0.36,8.8,0,1.79175946922805,1
5.83892309339957,6.3,-1.04,0.24,53.1,0.039,25,107,0.99511,3.38,0.89,6,1,1.94591014905531,4
2.28686815352811,15.6,0.21,-2.89,13.1,0.198,28,-118,0.9743,3.39,0.91,3.8,1,1.94591014905531,1
1.30209350836001,21.1,-1.21,1.56,18.4,-0.394,-358,509,1.06195,3.86,1.87,-1.3,-1,2.30258509299405,1
2.25970359449952,7.1,0.31,-0.29,11.2,-0.298,-183,-129,0.99663,4.1,0.6,8,1,2.07944154167984,1
4.24359941609205,6.3,0.32,-0.32,-54.9,0.112,12,-158,0.9389,3.3,1.81,13.2,0,1.94591014905531,3
1.61681402039853,1.5,0.12,0.69,54,0.038,122,170,0.99164,3.25,2.15,13.7,-1,1.79175946922805,1
4.81725670031882,18.1,0.02,1.49,2,1.01,12,-49,1.00512,3.08,0.46,8,1,2.07944154167984,3
6.65109990276162,-4.7,1.15,0.29,2.25,-0.385,8,210,0.9937,3.19,0.62,16.2,2,1.94591014905531,3
2.53341654532473,10,0.69,-0.61,109.7,0.084,26,24,0.96903,2.88,1.16,15.8,-1,2.39789527279837,2
5.26910715118331,-5.5,0.2,0.3,-39,0.046,38,356,0.96951,3.34,0.5,5,1,1.79175946922805,3
2.01389006998529,5.6,0.19,0.87,35.3,0.033,4,261,0.96898,2.97,0.76,11.2,0,1.79175946922805,1
3.50748651487472,6,0.32,0.44,33,0.557,267,189,1.00031,5.77,-0.43,12.1,0,1.94591014905531,2
1.71370606704291,8.7,0.69,0.31,-61.1,0.478,23,114,1.02928,3.71,0.74,13.3,0,2.30258509299405,1
2.70076341948101,2,0.47,1.31,8.9,0.18,199,172,1.01584,3.22,1.46,12,-1,2.07944154167984,2
1.3757696578797,11.8,0.42,-0.69,134.2,0.503,42,215,0.9971,3.47,2.31,4.7,-1,2.07944154167984,1
2.35141022222589,10.5,1.19,0.96,8.2,0.055,162,-219,0.99542,3.23,0.48,9.5,1,1.94591014905531,1
5.39646524616385,6,-1.27,1.64,9.1,-0.223,35,127,0.99326,2.97,0.3,10,1,1.94591014905531,3
5.10300498937999,18.6,0.2,0.44,-50.3,-0.216,-35,130,0.94691,3.11,2.15,10,1,2.07944154167984,3
3.32246350760106,-9.8,0.15,-1.16,13.65,0.048,257,204,0.99784,3,0.6,7.1,0,2.07944154167984,2
2.678641828619,27.8,1.04,0,2.2,-0.128,34,-323,0.9976,3.62,0.68,9.6,-1,2.07944154167984,2
1.56749964903442,10.6,1.025,0.43,2.8,0.618,101,-238,0.9784,3.06,1.46,6.3,0,2.484906649788,1
5.04344411809427,7.7,0.18,0.35,5.8,0.055,291,-184,0.99576,3.24,0.54,9.7,1,2.07944154167984,3
3.5157977951024,5.9,0.37,1.01,10.9,0.033,-198,507,0.98113,3.36,0.56,12,0,1.94591014905531,2
1.81225549402516,6.1,1.04,0.28,4.5,0.48,46,150,1.01904,3.43,1.06,8.1,0,1.94591014905531,1
1.5326359070078,-3.6,0.25,0.23,16.8,0.047,20,77,1.02693,3.32,-0.13,6.3,-1,1.79175946922805,1
1.70618956595783,10.6,0.94,1.75,2.3,0.076,6,20,0.99676,3.14,0.72,17.8,0,2.484906649788,1
3.57030643670972,17.2,0.21,0.27,18.15,-0.321,91,158,0.9303,3.29,0.4,6.8,0,1.94591014905531,2
1.87576007136216,6.8,0.24,0.33,-12.7,0.049,68,216,0.99324,3.1,1.91,7.7,0,1.94591014905531,1
2.36675753953918,1.9,0.26,-0.25,13.6,0.05,-189,278,0.9921,2.14,-1.33,15.3,1,2.07944154167984,1
3.44277558605119,-3.3,0.72,0.3,4.7,0.041,40,148,0.9932,3.16,1.6,10.2,0,1.94591014905531,2
2.79042136615562,6.5,0.22,0.4,-15.3,-0.371,-19,-514,1.04479,3.72,0.49,10.6,-1,1.94591014905531,2
1.65685272874995,8.9,1.63,0.5,39.9,0.067,25,57,0.99557,3.24,1.36,8.1,0,2.30258509299405,1
1.45784449689985,7.2,0.32,0.4,10.8,0.038,45,-173,1.02723,3.2,0.83,10.8,-1,2.07944154167984,1
3.94300483390403,6.8,0.48,-0.16,3.4,0.035,41,477,0.97064,2.39,0.47,1,0,1.94591014905531,3
3.77531330550661,-0.3,2.66,0.5,2.7,0.122,4,194,1.0006,4.03,0.7,19,1,2.484906649788,2
1.89802066127293,6.8,1.05,0.41,19.9,0.045,59,143,0.99693,3.2,0.4,11.8,0,1.94591014905531,1
2.20007871705464,9,0.26,0.34,6.7,0.029,311,-47,0.99497,2.71,0.5,10,1,2.30258509299405,1
5.126723232603,6.5,0.37,0.38,71.6,0.027,65,237,0.98926,3.24,2.11,10.1,1,1.94591014905531,3
1.47082432481951,8.7,1.165,0.49,13,-0.305,44,214,0.96844,3.71,0.5,9.7,-1,2.07944154167984,1
1.52462509040246,5.5,0.66,0.22,67.9,-0.22,10,-112,1.02752,3.46,0.44,5.9,-1,1.79175946922805,1
5.18732456019305,6,0.27,-0.92,3.6,0.035,167,133,0.99215,3.6,1.76,10.8,1,1.94591014905531,3
3.9408339691086,16.2,-0.85,0.77,14.2,-0.726,-163,212.5,0.999,3.14,3.73,3.6,0,2.07944154167984,3
1.41947052213492,10.3,-2.52,0.47,1.3,0.039,241,123,0.9959,2.9,0.64,3.1,-1,2.30258509299405,1
1.9233426249061,6.4,0.69,-0.53,-58.35,0.055,7,12,0.99162,3.47,0.53,12.9,0,1.94591014905531,1
2.34538189471211,-0.3,-0.37,1.32,20.15,0.06,30,22,0.9732,1.32,0.44,10,1,2.07944154167984,1
2.1485380437777,6.5,1.43,0.25,-27.1,0.238,15,110,1.01942,3.15,0.42,9.2,-2,1.94591014905531,2
1.27315072851928,11.6,0.41,0.54,39.7,0.057,22,-2,0.96011,3.32,0.76,6.9,-1,2.56494935746154,1
1.97318767947711,2.9,0.21,-1.29,13,0.047,60,189,1.00344,2.84,0.98,10.1,0,1.79175946922805,1
2.81842497663756,-13.9,0.33,0.3,29.7,-0.122,35,147,1.0133,3.24,0.56,13.4,-1,1.94591014905531,2
3.53350045467613,6.7,0.17,-0.09,-36.5,0.032,39,423,0.99337,2.73,0.52,10.5,0,1.94591014905531,2
3.94524285797225,8.9,0.66,1.04,5,0.04,18,-374,1.01741,3.06,0.48,10.6,0,2.07944154167984,3
2.88077492098131,6.5,0.18,0.41,14.2,0.039,-74,129,0.89474,3.28,0.06,10.3,-1,1.94591014905531,2
1.56687542025884,7.7,0.91,0.45,-42.7,-0.505,52,205,1.01743,2.62,-2.93,11.3,-1,1.94591014905531,1
1.70379613126098,14.3,1.24,0.58,-60.1,-0.075,160,238,0.9978,4.06,-0.79,11,0,2.39789527279837,1
2.77472087539393,6,0.26,2.05,2.2,0.048,-155,171,0.88975,2.52,0.61,4.2,-1,1.94591014905531,2
1.77573242962006,0.2,0.41,-0.54,34.9,0.597,19,-710,1.01168,3.25,0.5,10.4,0,2.07944154167984,1
4.23423818966658,13,0.26,-0.61,4.6,0.027,29,92,0.99085,3.15,-0.19,9.5,1,2.07944154167984,2
4.22985925667788,15.7,0.31,0.34,61.8,0.037,45,463,1.00997,3.95,-1.19,13.2,0,1.94591014905531,3
5.43796279163677,2.2,0.9,-0.75,52.5,-0.521,33,67,0.98924,3.21,-0.17,17.9,1,1.94591014905531,3
1.53594810163431,4.9,0.25,0.41,46.5,0.043,126,497,0.96821,3.15,1.46,10.2,-1,1.94591014905531,1
2.70376416865237,6.8,0.67,-0.55,-50.5,0.418,302,193,0.9984,3.08,0.67,11.4,-1,2.07944154167984,2
4.32877893481332,7,0.25,1.31,57.2,-0.331,25,94,1.02959,4.57,1.4,9.2,1,1.94591014905531,2
1.57559886491329,-2.7,-1.52,0.55,-40,0.402,34,85,0.95296,2.93,-0.05,15.4,-1,2.07944154167984,1
4.36120216020919,-4.3,0.06,0.32,42.6,0.052,284,118,0.99657,3.18,0.35,7.9,1,1.94591014905531,2
4.30644746630804,16.9,-0.18,0.35,6.7,0.039,202,-33,1.00013,1.68,0.81,15.1,1,2.19722457733622,2
3.44704171540763,18.5,0.75,0.01,58.1,0.657,119,228,0.9955,3.55,2.12,12.8,0,1.94591014905531,2
1.47201016518142,11.7,0.35,0.48,24.3,0.062,-258,44,0.99534,4.21,0.2,13,-1,2.07944154167984,1
3.62594339268176,5.6,0.3,0.04,64.2,0.551,-36,-769,0.9906,3.28,-0.99,12.7,0,1.79175946922805,2
5.05848201934106,7.8,0.15,1.18,38.4,0.518,204,93,0.96408,1.94,0.72,11.3,1,2.07944154167984,3
4.01768580963512,6.2,0.36,1.24,-32.4,0.303,-272,-549,0.99711,3.31,0.56,9.5,0,1.94591014905531,3
4.09512457706723,13,0.23,0.25,17.3,0.182,30,110,0.99828,2.82,1,9.2,0,1.94591014905531,3
2.61693726291899,8.2,-0.31,1.07,-21.4,0.04,41,92,1.04165,2.26,0.6,9.7,-1,2.19722457733622,2
1.83944509049368,6.6,0.34,0.27,29.2,0.059,23,136,0.9957,3.59,1.14,5.4,0,1.94591014905531,1
1.44778992230545,8.2,1.1,0.09,-7,-0.617,7,37,0.99685,3.32,0.55,12.2,-1,2.19722457733622,1
3.38774624670996,7.4,0.26,0.31,7.35,0.034,37,485,0.9938,2.27,0.31,15,0,2.19722457733622,2
2.65295923571712,6.9,0.58,1.94,43.8,0.493,121,104,0.99317,2.99,0.39,9.5,-1,2.07944154167984,2
1.34427585816807,9.9,0.35,-0.53,-24.4,0.083,11,188,0.9982,3.21,0.5,9.9,-1,2.39789527279837,1
1.14353207954032,11,1.7,0.3,8.4,0.051,40,250,0.98562,4.26,0.62,9.7,-2,2.07944154167984,1
3.37725277884998,-5.4,1.02,-0.48,15.8,0.302,-124,167,0.95975,4.57,0.51,9.2,0,1.94591014905531,2
1.7977937949307,5.3,0.85,0.29,-27.9,0.423,44,55,0.9908,2.91,0.32,14.8,0,2.19722457733622,1
6.10565450239309,6.6,0.44,-0.53,7.5,-0.491,13,152,1.07328,3.1,0.63,18.9,1,1.94591014905531,4
1.20035662074714,-7.8,0.26,3.06,6.3,0.048,-166,405,0.9924,3.31,1.43,9.8,-2,1.94591014905531,1
1.57485707141257,7.3,-0.4,0.4,39.1,0.046,45,518,0.99583,3.23,0.92,13.7,-1,1.94591014905531,1
5.2579901529247,2.9,1.46,0.37,32.9,-0.422,267,289,0.98964,3.39,0.47,12.4,1,1.94591014905531,3
5.29991932065902,2.5,-0.37,0.55,7.1,0.053,303,335,0.97421,2.93,0.44,14.8,1,2.07944154167984,3
3.17840432148055,7,0.61,0.51,1.7,0.051,-370,473,0.9946,3.24,1.04,4.4,0,2.07944154167984,2
2.01602689499958,5.9,0.18,1.91,-51.6,-0.272,119,-260,0.99159,2.43,0.38,8.5,0,1.79175946922805,1
4.1358300359342,14.5,0.31,0.42,6.9,0.671,50,481,0.99551,3.1,0.46,9,1,2.07944154167984,2
1.46227086736884,5,0.22,-1.33,6.3,-0.097,-73,185,0.9933,3.03,0.41,14.9,-1,2.19722457733622,1
4.04750071534944,2.6,0.54,0.28,7.5,0.077,11,-145,0.9978,2.46,0.61,10,1,2.19722457733622,2
1.85785891575947,-0.3,0.31,3.14,44.1,0.492,15,87,0.99152,3.11,-1.14,13,0,2.07944154167984,1
4.02209987909686,6.9,0.82,0.52,5,-0.199,52,497,0.9657,3.55,-0.01,9.6,0,2.07944154167984,3
6.98178920953976,-4.6,-1.02,0.3,-30.9,0.047,36,336,0.98015,3.26,-0.61,10.4,2,1.79175946922805,3
1.64548040220947,13.6,-0.61,0.29,-46.8,0.262,154,-63,1.02909,4.28,2.17,15.8,-1,1.79175946922805,1
3.98608033724803,6.4,0.55,0.32,11.6,0.047,-275,-202,1.01733,4.03,0.6,9.2,0,1.94591014905531,3
6.0735156136838,5.5,0.48,0.28,61.4,-0.166,31,126,1.02659,2.46,-1.19,16.2,1,1.94591014905531,4
3.54279323616362,7.1,0.44,0.27,28.4,0.007,252,223,0.99257,3.78,0.36,16.8,0,2.07944154167984,2
3.40447159598394,20.7,1.11,0.74,12.5,0.037,37,-51,1.01617,3.04,0.97,14.5,0,2.07944154167984,2
5.51754960652844,9.5,0.13,-1.19,5.4,-0.219,15,118,0.9954,3.27,0.34,9.6,1,2.19722457733622,4
1.51086524494437,16.3,0.26,-1.5,-61.1,0.041,258,108,0.98978,2.22,2.18,12.7,-1,2.07944154167984,1
4.03768572513304,5.1,0.06,-2.41,11.6,0.243,40,78,1.02412,4.04,0.64,2.5,0,1.79175946922805,3
1.8510282717244,7.5,0.33,0.36,2.6,0.25,-16,45,0.99097,3.32,0.53,12.7,0,2.07944154167984,1
3.51021569116687,6.9,-1.15,-1.05,-46.5,0.042,36,450,0.94333,2.14,0.69,2.8,0,1.94591014905531,2
4.07151459803312,5.7,1.54,-0.97,6.3,0.043,28,113,0.9936,3.06,2.02,6.3,0,1.79175946922805,3
1.84800660920632,6.5,0.47,0.41,72.3,-0.007,200,-290,1.04822,5,0.72,8.3,0,1.94591014905531,1
1.62397953815066,6,-2.44,-0.86,3.6,0.083,36,133,0.94806,3.27,1.19,10.8,-1,1.94591014905531,1
3.92258175973877,3,-1.19,0.3,17.9,-0.529,247,105,0.98963,2.78,0.58,12.75,0,1.79175946922805,2
1.45410594689278,7.7,0.27,1.3,33.2,-0.549,341,179,1.01141,3.48,1.02,8.9,-1,2.19722457733622,1
3.4757338697224,0.8,2.035,-0.41,-88.3,0.045,-11,-36,1.00563,4.31,0.54,15.8,0,1.94591014905531,2
1.87867636449071,16.7,0.23,0.29,2.6,-0.135,-173,98,1.02264,1.85,3.55,16.8,0,2.07944154167984,1
1.17463836980621,8,1.12,-0.65,-54.1,-0.53,257,-194,0.99002,2.35,0.45,12.4,-2,2.19722457733622,1
2.26191983162728,0.5,2.02,0.74,38.7,-0.633,61,182,0.9953,2.97,1.73,10.5,1,2.07944154167984,1
2.63027817775885,0.5,0.2,0.34,-62.8,0.049,-118,-9,0.9922,2.07,1.88,7.2,-1,2.07944154167984,2
1.52876561859921,9.8,0.14,0.81,-53.4,-0.21,75,189,0.98962,3.59,-2.8,4.7,-1,1.94591014905531,1
4.52921961644582,11.3,0.36,0.9,2.4,0.123,-272,-335,1.02078,2.31,-2.18,14,1,2.484906649788,3
3.55639369225504,20.8,0.34,0.44,-1.8,-0.664,47,126,0.99124,2.96,0.37,18.8,0,2.19722457733622,2
1.72971292471214,6.2,0.21,0.26,9.25,0.539,-455,311,0.9945,3.05,0.37,11.4,0,2.19722457733622,1
3.48126180654947,8.6,0.22,1.01,12.05,0.058,18,125,1.01076,4.3,-0.35,9.4,0,1.94591014905531,2
1.23152160239756,7.1,-0.5,0.67,2,0.598,152,128,0.9917,3.19,-1.21,15.8,-2,2.07944154167984,1
1.78870313339214,1.9,2.765,-1.29,-2,0.502,6,172,0.99113,3.4,0.59,17,0,2.07944154167984,1
1.44514684359677,7,2.09,0.08,-12.8,-0.249,10,137,0.96855,2.52,0.47,10,-1,2.07944154167984,1
6.91743160196673,26.3,0.31,-1.33,-62.3,0.545,-60,182,0.99795,2.95,0.39,13.4,2,2.19722457733622,4
1.53783806218672,6.9,0.34,-0.92,-54.8,-0.32,19,149,0.9925,3.54,1.88,10.8,-1,1.94591014905531,1
5.69186993132819,15.2,0.64,1.11,-28.3,0.44,57,108,0.94485,3.16,1.76,11.3,1,1.6094379124341,3
3.16232125592362,8.1,0.2,0.28,23.5,0.031,-180,31,0.99062,3.25,0.36,5.7,0,2.19722457733622,2
5.69004261957609,6.3,0.23,0.87,26.8,0.427,-105,482,1.03666,4.36,1.95,11.4,1,1.94591014905531,4
2.80434439959745,-4.5,0.325,0.49,60.9,0.049,53,217,0.996,3.16,0.4,11.8,-1,1.94591014905531,2
3.6666945384283,5.7,0.1,0.34,26.3,0.135,251,100,0.99689,3.27,0.46,9.5,0,1.79175946922805,2
3.47895405179792,6.2,0.35,-1.24,18.1,0.069,33,158,0.96028,4.34,0.5,8.8,0,1.94591014905531,2
1.3200719963135,11.7,1.2,1.74,-21.7,0.09,20,47,0.99734,3.34,0.64,12.8,-1,2.484906649788,1
1.84883004807975,7.2,0.16,0.74,12.5,-0.268,47,161,0.9981,3.04,0.44,8.7,0,2.07944154167984,1
1.2475731038936,13.3,-1.17,-0.29,18.15,0.785,41,91,0.89928,3.3,0.76,8.7,-2,1.94591014905531,1
1.82462004340353,17.6,0.425,1.49,13.1,-0.459,-163,241,1.04149,3.88,-0.16,2.9,0,1.94591014905531,1
4.26379621976864,0.2,1.54,1.25,12.4,0.114,234,155,0.90324,3.33,0.48,13.7,0,1.94591014905531,3
3.32212965939907,7.8,0.25,0.41,3.7,0.042,-89,371,0.9954,3.36,0.47,8,0,2.07944154167984,2
1.91084990440786,6.9,-0.62,0.89,70.35,0.003,257,189,0.99784,2.8,0.16,11.7,0,2.07944154167984,1
7.15437594821669,7.3,1.1,0.42,54.4,-0.388,288,325,0.9996,3.29,1.57,11.4,2,2.07944154167984,4
4.05039333527012,6.7,1.05,0.39,70.1,-0.023,64,40,0.99562,3.89,0.38,9.4,0,1.94591014905531,3
5.24413029480116,7.9,-0.66,-1.52,2.3,0.474,63,86,0.92984,3.53,0.57,14.9,1,2.07944154167984,3
2.63743683057726,15.5,-0.25,0.56,2,0.056,20,124,0.9948,3.6,0.49,4,-1,2.07944154167984,2
3.84479157096636,7,0.69,0.07,19,0.091,15,-125,0.99572,3.38,-1.1,4.9,0,2.07944154167984,3
4.13805389644294,7,0.6,-1.12,-27.8,0.447,28,160,0.9954,2.49,0.46,9.8,1,2.07944154167984,2
3.27423833018786,8.2,0.23,-2.78,1.3,0.042,267,-220,0.99141,2.99,0.36,9,0,2.19722457733622,2
1.43688858812602,30.4,0.2,0.37,16.95,0.048,-220,190,0.9995,3.7,0.42,6.7,-1,2.07944154167984,1
4.46230572569222,-1.4,0.4,1.73,24.6,-0.224,47,140,0.94199,4.53,0.51,10.2,1,1.94591014905531,2
3.4107312219202,7.3,0.19,-0.38,124.8,0.057,617,51,0.99807,2.94,-1.63,6.7,0,2.07944154167984,2
4.80833378905547,5.7,1.25,0.28,4.7,0.027,-221,-71,0.98948,3.33,0.45,12.5,0,1.79175946922805,4
2.82397264970169,5.5,-0.2,0.09,40.5,0.15,18,370,1.00358,4.2,0.51,5,-1,1.79175946922805,2
3.88938771110277,-0.9,0.22,0.44,61.7,0.039,-105,422,0.94593,3.45,1.46,6,0,2.07944154167984,3
3.37757440774792,6.4,-0.13,1.15,-45.3,-0.59,31,-113,1.03165,3.54,0.51,10.3,-1,1.94591014905531,3
6.02443933072515,6.5,0.33,-0.49,-27.9,0.036,110,88,1.01111,3.25,0.69,15,1,1.94591014905531,4
3.1717032960855,7.1,-0.16,0.38,-29.3,0.043,34,337,1.01429,3.23,0.38,8.5,0,2.30258509299405,2
2.69522537555255,27.1,3.18,0.78,6.4,0.094,20,200,0.99805,3.19,-0.61,11.2,-1,1.94591014905531,2
4.35380348723035,8.2,0.79,0.51,-37.7,0.073,16,47,0.99594,3.4,1.61,11.3,0,2.19722457733622,4
1.75391799754781,0.4,1.93,1.03,1.9,-0.509,86,38,0.99518,2.91,0.85,9.8,0,2.19722457733622,1
3.36284002781192,6.1,-0.89,0.24,1.5,0.511,38,124,1.00477,3.94,0.42,12.4,-1,1.94591014905531,3
2.33867489584459,7.7,-1.04,0.3,24.4,0.407,25,-197,0.9951,2.97,0.47,10.9,1,2.07944154167984,1
5.07978791121832,6.5,1.08,0.24,-8.35,-0.112,25,131,0.99565,1.96,0.51,8.4,1,1.94591014905531,3
1.49658856651974,7.2,0.21,-1.24,14.5,-0.275,306,311,0.9982,3.05,-0.22,8.9,-1,2.07944154167984,1
3.93417637607012,-2.6,0.23,0.29,1.6,0.043,24,415,1.03506,3.12,0.9,10.4,0,2.07944154167984,3
3.39551988439931,6.8,0.52,0.74,68,0.088,23,185,0.9928,4.39,-0.39,12.2,0,2.07944154167984,2
4.46341293554721,6.2,1.4,0.61,1,0.031,22,349,1.01801,3.24,-0.27,17.3,1,1.94591014905531,2
1.79558699121568,8,0.67,-2.17,4.7,0.1,5,369,1.01598,3.37,-0.91,13.8,0,2.19722457733622,1
3.53262328106979,6.9,0.07,0.38,8.1,-0.143,44,295,0.9958,3.26,0.49,9.8,0,1.94591014905531,2
1.93516266532126,-0.4,0.235,1.84,11.75,0.03,-198,118,1.02852,3.04,0.9,9.4,0,1.79175946922805,1
1.50931211669765,6.8,0.14,0.35,1.5,0.24,233,-159,0.99111,1.93,-0.06,6.6,-1,1.94591014905531,1
4.24586728649109,6.3,0.25,0.3,-22.4,-0.014,-138,122,0.994,1.93,0.61,-0.2,0,2.07944154167984,4
4.08965293698708,10.6,0.705,0.72,35.3,0.417,-10,-287,0.9964,3,1.59,9.5,1,2.07944154167984,2
1.89713371418247,-2.6,0.12,1.21,0.1,0.398,27,-6,1.04149,3.29,0.41,13.5,0,1.94591014905531,1
1.84250200043274,7,0.13,-0.78,33.2,0.056,89,319,1.00696,4.73,-0.68,4.2,0,1.94591014905531,1
1.61145397066922,1.2,0.7,0.29,5,0.028,-145,461,0.99076,2.39,0.88,15.3,-1,1.79175946922805,1
4.03540680487439,7.6,-0.91,-0.76,-48.8,0.04,545,-322,0.9916,3.16,1.15,4.3,0,2.07944154167984,3
1.89505273632421,6.5,0.93,0.33,29.3,0.042,50,-58,0.99695,2.48,-0.75,10.4,0,1.94591014905531,1
4.35445617783191,6.5,0.18,-0.7,-3.5,-0.462,43,-17,1.02824,3.32,0.59,17.8,0,1.94591014905531,3
1.77870294419073,8.9,0.57,0.26,-55.8,-0.081,-55,89,0.9959,2.27,-0.37,9.1,0,2.19722457733622,1
3.572413673627,6.2,-0.74,0.29,-17.3,0.047,45,220,0.96967,3.35,2.22,10,0,1.94591014905531,2
3.30162012759936,7.8,0.645,1.41,5.5,0.086,6,30,0.98083,2.54,0.94,7,0,2.07944154167984,2
1.70772596444111,-2.6,0.69,0.98,40.4,0.629,29,142,1.00886,4.19,0.33,-2.1,0,1.94591014905531,1
2.94877304595243,14.9,-0.16,1.53,-49.4,-0.514,-261,281,0.9944,3.17,0.33,10.2,2,2.07944154167984,1
6.66833942593794,8.6,0.23,-0.03,19.7,0.302,17,48,1.04258,4.43,0.53,9.7,2,2.19722457733622,4
2.39771551857439,-2.2,0.3,-0.95,-48.5,-1.065,49,159,0.97125,3.11,0.48,4.2,1,1.94591014905531,1
5.93727270414152,13.1,0.2,0.24,66.8,-0.07,205,-78,1.00907,4,0.33,11,1,1.94591014905531,4
4.30191166811245,1.4,0.2,0.32,1.6,0.11,174,-578,1.01384,3.37,-0.58,13.2,1,2.07944154167984,2
5.29912353120807,7.9,1.29,1.85,-45.25,0.033,-231,100,0.99117,0.96,0.52,7.7,1,2.19722457733622,4
1.91988540447546,6.9,0.23,1.48,15.5,0.001,17,146,0.9944,2.94,-0.66,9.7,0,1.94591014905531,1
1.3952913210113,0.8,0.66,1.86,-34.5,0.044,-443,-242,0.99455,3.38,1.8,1.3,-1,1.94591014905531,1
1.77738754023495,8.7,0.23,3.35,13.4,0.044,35,-111,0.99975,3.34,0.47,8.8,0,2.19722457733622,1
4.57358816049175,10.5,-1.04,0.49,-54.7,0.115,297,118,0.98346,3.34,1.3,13.1,0,1.79175946922805,3
1.90696452901515,6.8,0.26,1.4,18,-0.032,38,64,0.9939,3.42,1.2,10,0,1.94591014905531,1
1.80281744455787,0.7,-0.09,-0.61,1.8,0.055,-87,110,0.9796,2.12,0.44,6.2,0,2.07944154167984,1
3.97884540254757,7.4,0.27,1.08,27.4,0.415,25,324,1.00513,2.97,0.51,11.9,0,2.07944154167984,3
1.89985022168128,9.9,-0.47,0.37,7.9,0.025,110,-207,1.03211,2.93,0.37,19.4,0,2.19722457733622,1
3.55347343319372,6.3,0.34,-2.77,6.2,-0.208,81,227,0.95046,3.29,0.44,9.9,0,1.94591014905531,2
4.93830779821892,-0.5,0.81,0.36,67.2,0.909,262,124,0.997,1.58,0.59,13.7,1,2.07944154167984,3
3.05210695854148,5.4,0.37,0.76,4.2,-0.1,243,368,1.0004,2.19,-0.36,11.8,0,2.56494935746154,2
4.31302591280436,13.7,0.26,-1.37,18.7,0.034,39,134,0.9949,3.33,0.03,7.3,1,1.94591014905531,2
2.54207816085937,-4.7,0.305,0.9,1.75,0.173,17,-723,1.00612,2.22,1.63,17.23333333,1,1.79175946922805,1
3.41666684175899,4.7,1.34,0.36,14.6,0.048,35,-419,0.9968,3.14,1.55,17.1,0,2.07944154167984,2
1.53396590781227,6.8,0.11,-1.12,57.9,0.315,252,104,0.99454,3.2,0.37,11.3,-1,1.94591014905531,1
